first_generation,underrepresented,avg_sleep_hours,daytime_sleep_minutes,sleep_midpoint_minutes,bedtime_variability,nights_tracked_fraction,prior_gpa,term_gpa,gpa_change,term_load_z,under_6h_sleep,gpa_category,sleep_bracket_encoded,gpa_category_encoded,gender_Male,university_University of Notre Dame,university_University of Washington
0.0,0.0,-0.29914284639869515,0.7583365660086953,1.1769031503908585,-0.5350731611369732,0.7399536439248426,-0.08202024337370241,3.8,0.8994504899148582,0.4472234848872623,0,Alto,3,1,0,0,1
0.0,0.0,1.3802436574583705,-0.23239560976616722,-0.06561731160639385,-0.34053165722626205,-1.655734147108001,-1.4688033465787929,2.49,-2.9691355099564536,0.4472234848872623,0,Baixo,6,0,0,0,1
0.0,0.0,0.8243903780127222,0.5595857541698332,-1.0297428587693562,-0.5174280956280082,0.7399536439248426,0.6774703159517024,3.838,0.27157774616577635,-0.6320360331279552,0,Alto,5,1,1,0,1
0.0,0.0,0.8125637124926013,0.3144951727035633,0.1263286559898801,0.5854294284267061,0.5389169062157927,-0.38270592556396515,3.933,1.5174354739198601,0.4472234848872623,0,Alto,5,1,0,0,1
0.0,0.0,1.2264970056968083,-1.341897794144884,-1.6978906543716517,-0.4819737416805272,0.5389169062157927,1.3384603931802963,4.0,0.03921539217989567,-0.6320360331279552,0,Alto,6,1,0,0,1
1.0,0.0,0.1502704433658716,0.22678273291297354,-0.49493157500874646,-0.5355863196908477,0.7399536439248426,-0.7870763257508692,3.5,0.8302361717062982,-2.2515448621129024,0,Baixo,4,0,0,0,1
1.0,0.0,-0.015302873915810571,1.2819724877609806,0.20252094847084354,-0.41536406568234774,0.7399536439248426,-2.246438731553609,2.992,1.0922618049244188,-0.6320360331279552,0,Baixo,4,0,0,0,1
1.0,0.0,-0.1690495256773728,-0.5593603260071153,-1.4136347939619034,-0.18816442904090314,-1.851186530991799,0.6671018441520381,3.479,-0.6084328710573463,-0.09178672215822518,0,Baixo,3,0,0,0,1
0.0,0.0,0.859870374573082,0.09476183228276715,-0.7616045986921188,0.030733023780816868,0.7399536439248426,0.12534919261958224,3.6,0.2073073078292562,0.4472234848872623,0,Alto,5,1,0,0,1
1.0,0.0,0.7179503883316408,-2.1700656223346746,-0.7865136173878183,-0.5717496469150448,0.7399536439248426,0.5608250082054801,3.193,-1.214058155382248,-0.09178672215822518,0,Baixo,5,0,0,0,1
0.0,0.0,0.7061237228115198,1.201959855863978,0.3006917868597772,-0.3245733828977949,-0.8571715500970531,1.035182593040118,3.9,0.08123837109223579,-2.2515448621129024,0,Alto,5,1,1,0,1
0.0,0.0,-0.5120228257608581,-0.4636238642763804,1.4084105006214789,-0.5556752369326702,0.7399536439248426,-0.04313847412496125,3.608,0.3902308630947367,-1.1710462401734427,0,Alto,3,1,1,0,1
1.0,0.0,0.5523770710499576,-0.45126571270761645,-0.9213153656233691,-0.4507031305629576,0.7399536439248426,0.8200368031970847,3.95,0.4100063825828968,-2.2515448621129024,0,Alto,5,1,0,0,1
1.0,0.0,-0.05078287047617141,-1.5311104393552846,-0.5022577569780698,-0.5902746363521891,0.7399536439248426,0.5608250082054801,3.867,0.452029361495237,-1.1710462401734427,0,Alto,4,1,0,0,1
1.0,1.0,1.4157236540187312,-0.15335550213647112,1.1270851129994588,0.21119820262983208,-0.05860895308610522,-0.9270506950463369,2.729,-0.9446167023560673,-0.09178672215822518,0,Baixo,6,0,0,0,1
0.0,0.0,-0.949609450005305,0.703933624181756,-0.9696681666209038,-0.37418198155811616,0.5389169062157927,1.234775675183654,3.767,-0.4378690154719658,0.4472234848872623,1,Alto,2,1,1,0,1
0.0,0.0,-1.3517160776893908,1.5332289097725265,1.4699504291637953,0.32694030555177145,0.3434645223319947,0.43640334660950925,3.344,-0.7196701681782466,2.0667323138722096,1,Baixo,1,0,0,0,1
0.0,0.0,-1.1861427604077088,1.4743683042635043,0.5981347748143082,-0.37442384159206993,0.7399536439248426,0.9937087058414609,3.567,-0.7023665886261066,0.4472234848872623,1,Alto,2,1,1,0,1
1.0,0.0,-1.3517160776893908,0.634928239281276,-0.11397011260392859,-0.6149959863688713,0.5389169062157927,0.3716003978616069,3.5,-0.2747209796946453,-2.2515448621129024,1,Baixo,1,0,1,0,1
